local_id,terminal_code,name_vi,loai_hinh,parent_code,valid_from,valid_to,wikidata_qid,qid_status,match_status,candidate_qids,match_notes
w-30337-2025-07-01,30337,Xã An Phú,Xã,91,2025-07-01,,Q2414481,existing,matched,Q2414481|Q2754089|Q5307066|Q10733275|Q10733277|Q10733278|Q10733279|Q10733280|Q10733283|Q10733287|Q10733289|Q10733300|Q10838746,qlever-label+predecessor-district+batched-wbgetentities
w-30341-2005-04-27,30341,Thị trấn Long Bình,Thị trấn,886,2005-04-27,2025-06-30,,,deferred-historical,,
w-30341-2025-07-01,30341,Xã Khánh Bình,Xã,91,2025-07-01,,Q1827338,existing,matched,Q1827338|Q1958798|Q6403507|Q10779562,qlever-label+current-province+batched-wbgetentities
w-30346-2025-07-01,30346,Xã Nhơn Hội,Xã,91,2025-07-01,,Q2386743,existing,matched,Q2386743|Q10801038,qlever-label+current-province+batched-wbgetentities
w-30352-2025-07-01,30352,Xã Phú Hữu,Xã,91,2025-07-01,,Q2518531,existing,matched,Q1980001|Q2518531|Q10805946|Q10805949|Q10805950|Q32578709,qlever-label+current-province+batched-wbgetentities
w-30367-2025-07-01,30367,Xã Vĩnh Hậu,Xã,91,2025-07-01,,Q2449918,existing,matched,Q2449918|Q7945015,qlever-label+current-province+batched-wbgetentities
w-30376-2025-07-01,30376,Phường Tân Châu,Phường,91,2025-07-01,,Q140611616,existing,matched,Q10830395|Q10830396|Q32585626|Q116783618|Q140611616,qlever-label+current-province+batched-wbgetentities
w-30377-2009-08-25,30377,Phường Long Hưng,Phường,887,2009-08-25,2025-06-30,,,deferred-historical,,
w-30377-2025-07-01,30377,Phường Long Phú,Phường,91,2025-07-01,,Q3020133,existing,matched,Q3020133|Q10786879|Q10786880|Q10786881,qlever-label+current-province+batched-wbgetentities
w-30378-2009-08-25,30378,Phường Long Châu,Phường,887,2009-08-25,2025-06-30,,,deferred-historical,,
w-30385-2025-07-01,30385,Xã Vĩnh Xương,Xã,91,2025-07-01,,Q1928781,existing,matched,Q1928781,qlever-label+current-province+batched-wbgetentities
w-30387-2005-04-27,30387,Xã Tân Thạnh,Xã,887,2005-04-27,2025-06-30,,,deferred-historical,,
w-30388-2025-07-01,30388,Xã Tân An,Xã,91,2025-07-01,,Q2390731,existing,matched,Q1862735|Q2126866|Q2390731|Q2396841|Q2646896|Q10733192|Q10830334|Q10830335|Q10830336|Q10830338|Q10830339|Q10830342|Q10830343|Q10830345|Q10830346|Q10830347|Q10830350|Q10830991|Q136675874,qlever-label+predecessor-district+batched-wbgetentities
w-30403-2025-07-01,30403,Xã Châu Phong,Xã,91,2025-07-01,,Q2436670,existing,matched,Q2436670|Q10748242|Q10748244,qlever-label+current-province+batched-wbgetentities
w-30406-2025-07-01,30406,Xã Phú Tân,Xã,91,2025-07-01,,Q2547770,existing,matched,Q2392572|Q2472332|Q2547770|Q7189885|Q10806146|Q10806150,qlever-label+current-province+batched-wbgetentities
w-30409-2025-07-01,30409,Xã Chợ Vàm,Xã,91,2025-07-01,,Q3459490,existing,matched,Q3459490,qlever-label+current-province+batched-wbgetentities
w-30415-2004-06-30,30415,Xã Long Hoà,Xã,888,2004-06-30,2025-06-30,,,deferred-historical,,
w-30421-2025-07-01,30421,Xã Phú Lâm,Xã,91,2025-07-01,,Q10805969,existing,matched,Q2546162|Q3249860|Q10805969|Q10805970|Q10805973|Q10805976|Q16481039,qlever-label+current-province+batched-wbgetentities
w-30430-2025-07-01,30430,Xã Hòa Lạc,Xã,91,2025-07-01,,Q2680977,existing,matched,Q2680977|Q10770993|Q32271834,qlever-label+current-province+batched-wbgetentities
w-30436-2025-07-01,30436,Xã Phú An,Xã,91,2025-07-01,,Q2126884,existing,matched,Q2126884|Q2339686|Q2429414|Q10805871|Q10805873|Q10805876|Q10805878,qlever-label+current-province+batched-wbgetentities
w-30445-2025-07-01,30445,Xã Bình Thạnh Đông,Xã,91,2025-07-01,,Q2426115,existing,matched,Q2426115|Q10742548,qlever-label+current-province+batched-wbgetentities
w-30460-2004-06-30,30460,Xã Tân Trung,Xã,888,2004-06-30,2025-06-30,,,deferred-historical,,
w-30463-2025-07-01,30463,Xã Châu Phú,Xã,91,2025-07-01,,,,needs-lookup,,no folded label or alias candidate
w-30469-2025-07-01,30469,Xã Mỹ Đức,Xã,91,2025-07-01,,Q2600892,existing,matched,Q2600892|Q10796923|Q10796925|Q10796926|Q10796927,qlever-label+predecessor-district+batched-wbgetentities
w-30478-2025-07-01,30478,Xã Vĩnh Thạnh Trung,Xã,91,2025-07-01,,Q2259470,existing,matched,Q2259470,qlever-label+current-province+batched-wbgetentities
w-30481-2025-07-01,30481,Xã Thạnh Mỹ Tây,Xã,91,2025-07-01,,Q2620116,existing,matched,Q1907052|Q2620116,qlever-label+current-province+batched-wbgetentities
w-30487-2025-07-01,30487,Xã Bình Mỹ,Xã,91,2025-07-01,,Q5005101,existing,matched,Q5005101|Q5005103|Q10742480|Q10742481,qlever-label+current-province+batched-wbgetentities
w-3050101-base,04807,Phường Phương Lâm,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050103-base,04804,Phường Đồng Tiến,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050105-base,04810,Phường Chăm Mát,Phường,148,,2019-12-31,,,deferred-historical,,
w-3050107-base,04801,Phường Tân Thịnh,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050109-base,04792,Phường Tân Hòa,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050111-base,04798,Phường Hữu Nghị,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050113-base,04813,Xã Yên Mông,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050115-base,04789,Phường Thái Bình,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050117-base,04795,Phường Thịnh Lang,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050119-base,04816,Phường Quỳnh Lâm,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050121-base,04819,Phường Dân Chủ,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050123-base,04822,Xã Thái Thịnh,Xã,148,,2019-12-31,,,deferred-historical,,
w-3050125-base,04825,Xã Hòa Bình,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050127-base,04828,Phường Thống Nhất,Phường,148,,2025-06-30,,,deferred-historical,,
w-30502-2025-07-01,30502,Phường Thới Sơn,Phường,91,2025-07-01,,Q4761404,existing,matched,Q4761404|Q10826649,qlever-label+current-province+batched-wbgetentities
w-3050301-base,04831,Thị trấn Đà Bắc,Thị trấn,150,,2025-06-30,,,deferred-historical,,
w-3050303-base,04834,Xã Nánh Nghê,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050305-base,04837,Xã Suối Nánh,Xã,150,,2019-12-31,,,deferred-historical,,
w-3050307-base,04843,Xã Mường Tuổng,Xã,150,,2019-12-31,,,deferred-historical,,
w-3050309-base,04840,Xã Giáp Đắt,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050311-base,04846,Xã Mường Chiềng,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050313-base,04849,Xã Tân Pheo,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050315-base,04852,Xã Đồng Chum,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050317-base,04858,Xã Đoàn Kết,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050319-base,04861,Xã Đồng Ruộng,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050321-base,04855,Xã Tân Minh,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050323-base,04867,Xã Tú Lý,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050325-base,04864,Xã Hào Lý,Xã,150,,2019-12-31,,,deferred-historical,,
w-3050327-base,04870,Xã Trung Thành,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050329-base,04879,Xã Toàn Sơn,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050331-base,04873,Xã Yên Hòa,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050333-base,04882,Xã Tân Thành,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050335-base,04885,Xã Hiền Lương,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050337-base,04876,Xã Cao Sơn,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050339-base,04888,Xã Tiền Phong,Xã,150,,2025-06-30,,,deferred-historical,,
w-3050341-base,04891,Xã Vầy Nưa,Xã,150,,2025-06-30,,,deferred-historical,,
w-30505-2025-07-01,30505,Phường Chi Lăng,Phường,91,2025-07-01,,Q1963012,existing,matched,Q1963012|Q10746124|Q10746125|Q10746126|Q10746127|Q10746128|Q30919599|Q30923461,qlever-label+current-province+batched-wbgetentities
w-3050501-base,05200,Thị trấn Mai Châu,Thị trấn,156,,2025-06-30,,,deferred-historical,,
w-3050503-base,05203,Xã Tân Mai,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050505-base,05206,Xã Sơn Thủy,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050507-base,05209,Xã Pà Cò,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050509-base,05212,Xã Hang Kia,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050511-base,05215,Xã Ba Khan,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050512-base,05218,Xã Tân Sơn,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050513-base,05227,Xã Bao La,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050515-base,05230,Xã Piềng Vế,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050517-base,05221,Xã Đồng Tân,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050519-base,05224,Xã Cun Pheo,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050521-base,05233,Xã Tòng Đậu,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050523-base,05236,Xã Nà Mèo,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050525-base,05239,Xã Thung Khe,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050527-base,05245,Xã Săm Khóe,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050529-base,05242,Xã Nà Phòn,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050531-base,05248,Xã Chiềng Châu,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050533-base,05251,Xã Mai Hạ,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050535-base,05257,Xã Mai Hịch,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050537-base,05254,Xã Thành Sơn,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050539-base,05260,Xã Pù Pin,Xã,156,,2019-12-31,,,deferred-historical,,
w-3050541-base,05263,Xã Vạn Mai,Xã,156,,2025-06-30,,,deferred-historical,,
w-3050701-base,04894,Phường Kỳ Sơn,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050705-base,04897,Xã Thịnh Minh,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050707-base,04900,Xã Phú Minh,Xã,148,,2019-12-31,,,deferred-historical,,
w-3050709-base,04903,Xã Hợp Thành,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050711-base,04906,Xã Quang Tiến,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050713-base,04909,Xã Dân Hòa,Xã,151,,2019-12-31,,,deferred-historical,,
w-3050715-base,04912,Xã Mông Hóa,Xã,148,,2025-06-30,,,deferred-historical,,
w-3050717-base,04915,Xã Dân Hạ,Xã,151,,2019-12-31,,,deferred-historical,,
w-3050719-base,04918,Phường Trung Minh,Phường,148,,2025-06-30,,,deferred-historical,,
w-3050721-base,04921,Xã Độc Lập,Xã,148,,2025-06-30,,,deferred-historical,,
w-30508-2004-06-30,30508,Phường Núi Voi,Phường,890,2004-06-30,2025-06-30,,,deferred-historical,,
w-3050901-base,04924,Thị trấn Lương Sơn,Thị trấn,152,,2025-06-30,,,deferred-historical,,
w-3050903-base,04930,Xã Yên Bình,Xã,276,,2025-06-30,,,deferred-historical,,
w-3050905-base,04927,Xã Yên Trung,Xã,276,,2025-06-30,,,deferred-historical,,
w-3050907-base,04933,Xã Yên Quang,Xã,148,,2019-12-31,,,deferred-historical,,
w-3050909-base,04936,Xã Tiến Xuân,Xã,276,,2025-06-30,,,deferred-historical,,
w-3050911-base,04939,Xã Đông Xuân,Xã,275,,2025-06-30,,,deferred-historical,,
w-3050913-base,04942,Xã Lâm Sơn,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050915-base,04945,Xã Hòa Sơn,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050917-base,04948,Xã Trường Sơn,Xã,152,,2019-12-31,,,deferred-historical,,
w-3050919-base,04951,Xã Tân Vinh,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050921-base,04954,Xã Nhuận Trạch,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050923-base,04957,Xã Cao Sơn,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050925-base,04960,Xã Cư Yên,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050927-base,04963,Xã Hợp Hòa,Xã,152,,2019-12-31,,,deferred-historical,,
w-3050929-base,04966,Xã Liên Sơn,Xã,152,,2019-12-31,,,deferred-historical,,
w-3050931-base,04969,Xã Liên Sơn,Xã,152,,2025-06-30,,,deferred-historical,,
w-3050933-base,04972,Xã Tiến Sơn,Xã,152,,2019-12-31,,,deferred-historical,,
w-3050935-base,04975,Xã Trung Sơn,Xã,152,,2019-12-31,,,deferred-historical,,
w-3051001-base,05089,Thị trấn Cao Phong,Thị trấn,154,,2025-06-30,,,deferred-historical,,
w-3051003-base,05092,Xã Bình Thanh,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051005-base,05095,Xã Thung Nai,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051007-base,05098,Xã Bắc Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051009-base,05101,Xã Thu Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051011-base,05104,Xã Hợp Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051013-base,05107,Xã Xuân Phong,Xã,154,,2019-12-31,,,deferred-historical,,
w-3051015-base,05113,Xã Tân Phong,Xã,154,,2019-12-31,,,deferred-historical,,
w-3051017-base,05110,Xã Tây Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051019-base,05116,Xã Dũng Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051021-base,05119,Xã Nam Phong,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051023-base,05122,Xã Yên Lập,Xã,154,,2019-12-31,,,deferred-historical,,
w-3051025-base,05125,Xã Thạch Yên,Xã,154,,2025-06-30,,,deferred-historical,,
w-3051101-base,04978,Thị trấn Bo,Thị trấn,153,,2025-06-30,,,deferred-historical,,
w-3051103-base,04981,Thị trấn Ba Hàng Đồi,Thị trấn,159,,2025-06-30,,,deferred-historical,,
w-3051105-base,04984,Xã Đú Sáng,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051107-base,04987,Xã Hùng Sơn,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051109-base,04990,Xã Bình Sơn,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051111-base,04993,Xã Hùng Tiến,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051113-base,04996,Xã Tân Thành,Xã,152,,2019-12-31,,,deferred-historical,,
w-3051115-base,04999,Xã Tú Sơn,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051117-base,05002,Xã Nật Sơn,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051119-base,05005,Xã Vĩnh Tiến,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051121-base,05011,Xã Sơn Thủy,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051123-base,05008,Xã Cao Dương,Xã,152,,2025-06-30,,,deferred-historical,,
w-3051124-base,05017,Xã Xuân Thủy,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051125-base,05029,Xã Hạ Bì,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051126-base,05032,Xã Trung Bì,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051127-base,05014,Xã Đông Bắc,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051129-base,05020,Xã Lập Chiệng,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051131-base,05023,Xã Hợp Châu,Xã,152,,2019-12-31,,,deferred-historical,,
w-3051133-base,05026,Xã Vĩnh Đồng,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051135-base,05035,Xã Kim Lập,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051137-base,05038,Xã Hợp Tiến,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051139-base,05041,Xã Thanh Sơn,Xã,152,,2025-06-30,,,deferred-historical,,
w-3051141-base,05044,Xã Thượng Tiến,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051143-base,05047,Xã Thanh Cao,Xã,152,,2025-06-30,,,deferred-historical,,
w-3051145-base,05053,Xã Kim Bình,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051147-base,05050,Xã Kim Tiến,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051149-base,05056,Xã Hợp Kim,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051151-base,05059,Xã Thanh Lương,Xã,152,,2019-12-31,,,deferred-historical,,
w-3051153-base,05065,Xã Kim Bôi,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051155-base,05062,Xã Hợp Thanh,Xã,152,,2019-12-31,,,deferred-historical,,
w-3051157-base,05068,Xã Nam Thượng,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051159-base,05074,Xã Thanh Nông,Xã,159,,2019-12-31,,,deferred-historical,,
w-3051161-base,05071,Xã Kim Truy,Xã,153,,2019-12-31,,,deferred-historical,,
w-3051163-base,05080,Xã Sào Báy,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051165-base,05077,Xã Cuối Hạ,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051167-base,05083,Xã Mi Hòa,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051169-base,05086,Xã Nuông Dăm,Xã,153,,2025-06-30,,,deferred-historical,,
w-3051301-base,05128,Thị trấn Mãn Đức,Thị trấn,155,,2025-06-30,,,deferred-historical,,
w-3051303-base,05131,Xã Ngòi Hoa,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051305-base,05134,Xã Suối Hoa,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051307-base,05137,Xã Phú Vinh,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051309-base,05140,Xã Phú Cường,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051311-base,05143,Xã Mỹ Hòa,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051313-base,05146,Xã Quy Hậu,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051315-base,05149,Xã Phong Phú,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051317-base,05155,Xã Mãn Đức,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051319-base,05152,Xã Quyết Chiến,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051321-base,05158,Xã Phong Phú,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051323-base,05161,Xã Tuân Lộ,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051325-base,05164,Xã Tử Nê,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051327-base,05170,Xã Ngọc Mỹ,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051329-base,05167,Xã Thanh Hối,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051331-base,05173,Xã Đông Lai,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051333-base,05179,Xã Bắc Sơn,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051335-base,05176,Xã Vân Sơn,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051337-base,05182,Xã Nhân Mỹ,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051339-base,05185,Xã Do Nhân,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051341-base,05188,Xã Nam Sơn,Xã,155,,2019-12-31,,,deferred-historical,,
w-3051343-base,05191,Xã Lỗ Sơn,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051345-base,05194,Xã Ngổ Luông,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051347-base,05197,Xã Gia Mô,Xã,155,,2025-06-30,,,deferred-historical,,
w-3051501-base,05266,Thị trấn Vụ Bản,Thị trấn,157,,2025-06-30,,,deferred-historical,,
w-3051503-base,05269,Xã Quý Hòa,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051505-base,05272,Xã Miền Đồi,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051507-base,05275,Xã Mỹ Thành,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051509-base,05278,Xã Tuân Đạo,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051511-base,05281,Xã Văn Nghĩa,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051513-base,05284,Xã Văn Sơn,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051515-base,05287,Xã Tân Lập,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051517-base,05290,Xã Nhân Nghĩa,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051519-base,05293,Xã Thượng Cốc,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051521-base,05296,Xã Phú Lương,Xã,157,,2019-12-31,,,deferred-historical,,
w-3051523-base,05299,Xã Quyết Thắng,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051525-base,05302,Xã Xuất Hóa,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051527-base,05305,Xã Yên Phú,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051529-base,05308,Xã Bình Hẻm,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051531-base,05323,Xã Chí Đạo,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051533-base,05311,Xã Chí Thiện,Xã,157,,2019-12-31,,,deferred-historical,,
w-3051535-base,05314,Xã Bình Cảng,Xã,157,,2019-12-31,,,deferred-historical,,
w-3051537-base,05317,Xã Bình Chân,Xã,157,,2019-12-31,,,deferred-historical,,
w-3051539-base,05320,Xã Định Cư,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051541-base,05332,Xã Hương Nhượng,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051543-base,05326,Xã Liên Vũ,Xã,157,,2019-12-31,,,deferred-historical,,
w-3051547-base,05329,Xã Ngọc Sơn,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051549-base,05338,Xã Tự Do,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051551-base,05335,Xã Vũ Bình,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051553-base,05344,Xã Tân Mỹ,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051555-base,05347,Xã Ân Nghĩa,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051557-base,05341,Xã Yên Nghiệp,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051559-base,05350,Xã Ngọc Lâu,Xã,157,,2025-06-30,,,deferred-historical,,
w-3051701-base,05392,Thị trấn Chi Nê,Thị trấn,159,,2025-06-30,,,deferred-historical,,
w-3051705-base,05395,Xã Phú Nghĩa,Xã,159,,2025-06-30,,,deferred-historical,,
